CustomerID,LoginsLastMonth,LastLoginDate,RFMScore,UsageChangePct,CompetitorIndex,TicketsOpened,TicketsResolutionTime,ComplaintCategory,FamilyPlan,AddOnBundle,SupportChannelPreferred,MonthlyValue
35898,93.0,2025-09-27,13.0,-0.15073972,0.22211863,19,65.52517807,,No,Kids,Email,2603.7
6922,35.0,2025-09-13,14.0,-0.628072639,0.314479653,13,48.35802635,,Yes,Movies,Chat,1319.7
11600,21.0,2025-09-03,12.0,-0.793446672,0.40812348,18,58.99829905,Service,Yes,WorkFromHome,Chat,2222.44
19508,30.0,2025-09-24,5.0,0.381041694,0.670649613,16,35.8289702,Technical,No,Movies,Email,1204.3
8565,57.0,2025-09-30,13.0,0.311202344,0.065242414,8,69.22467467,Technical,no,Music,Phone,1163.74
6770,65.0,2025-09-29,3.0,-0.325041591,0.156992236,4,27.3552728,Technical,Yes,Movies,Chat,237.96
9863,35.0,2025-09-13,11.0,-0.543227633,0.827149894,16,28.79374275,Technical,No,Movies,Phone,969.79
4714,85.0,2025-09-26,12.0,-0.099872402,0.455734922,17,17.41228837,Technical,No,WorkFromHome,Social,626.69 EUR
18103,54.0,2025-10-02,5.0,0.851552153,0.179408314,6,58.42931834,Technical,Yes,Movies,Phone,€ 740.37
29447,92.0,2025-09-27,12.0,0.136481096,0.885519171,1,34.24540916,Technical,Yes,Movies,Chat,81.34
15844,90.0,2025-09-22,7.0,-0.776121249,0.65984543,7,67.21910381,Service,Yes,Music,Phone,990.28
9160,50.0,2025-05-18,10.0,-0.418367442,0.800837759,18,43.88548307,Technical,Yes,Movies,Phone,1655.71
40278,42.0,2025-09-28,2.0,0.179581454,0.245731268,12,39.51748133,Service,No,Movies,Email,997.94
19221,37.0,2025-09-20,6.0,-0.099224586,0.489333045,13,63.02699463,,Yes,Security,App,1716.98 EUR
24703,79.0,2025-10-02,5.0,-0.495057098,0.219205851,9,4.970827645,Billing,No,Movies,Email,103.2
38658,69.0,2025-10-01,5.0,0.893396505,0.087943139,9,37.61902313,Technical,No,Gamer,Email,€ 715.36
48809,90.0,2025-06-03,6.0,0.889523874,0.5726199,15,37.19418268,Technical,No,Movies,Phone,1172.32
28780,6.0,2025-08-18,11.0,-0.970052288,0.027408927,13,34.64618502,Technical,0,Movies,Chat,948.33
10455,50.0,2025-09-28,6.0,0.033320727,0.926307876,10,11.18967848,Technical,No,Movies,Phone,243.12
21925,93.0,2025-09-30,10.0,0.699057143,0.596954181,8,3.024744189,Technical,1,Security,Chat,60.41
15624,30.0,2025-04-17,6.0,0.150591702,0.939109218,9,44.43907661,Technical,No,Movies,Phone,843.23
23240,47.0,2025-07-26,4.0,0.701475914,0.660200178,12,65.61757546,Service,No,Security,Phone,1650.44
29677,62.0,2025-09-29,2.0,0.21859456,0.455008352,13,3.111398651,Outage,No,Movies,Phone,94.27
42164,7.0,2025-07-19,12.0,-0.810441446,0.921967204,10,61.96841249,Technical,Yes,Sports,Chat, 1301.01 
23974,60.0,2025-09-25,3.0,-0.886875684,0.475413675,16,68.64821509,Technical,No,Movies ,Social ,2298.27
29495,13.0,2025-07-07,2.0,-0.376001289,0.036301806,17,28.56734723,Technical,No,Gamer,Phone,1021.76
15668,49.0,2025-09-28,11.0,0.774134503,0.035634296,18,14.84351993,Technical,No,Movies,Social,566.63
7518,2.0,2025-08-01,11.0,-0.179524384,0.553122609,0,0.671484138,Technical,Yes,Movies,Email,10.0
19493,16.0,2025-03-18,4.0,-0.612815082,0.685952709,17,59.49391851,Other,Yes,Sports,App,2117.08
45419,80.0,2025-09-28,10.0,-0.992622184,0.940744325,9,69.64689172,Retention,Yes,Music,Chat,1315.88
46227,48.0,2025-07-12,2.0,0.795993449,0.766988209,13,25.77031727,Technical,No,Security,Social,707.95
23072,49.0,2025-09-28,12.0,-0.474175299,0.951167995,3,45.47100592,Retention,No,Movies,Email,294.19
28548,27.0,2025-09-09,14.0,-0.266932115,0.056277618,19,52.08454323,Technical,No,Movies,Chat,2071.68
38491,18.0,2025-09-02,8.0,0.972806219,0.102210031,11,42.93685307,Service,No,Movies,Phone,993.97
37629,23.0,2025-01-08,13.0,-0.349922111,0.503433978,8,70.88124929,Technical,Yes,Security,Phone,1191.35
627,90.0,2025-10-02,14.0,-0.409095207,0.597811367,11,62.45872177,Service,No,Gamer,Phone,1441.35
19438,15.0,2025-08-23,4.0,0.484170638,0.467721423,1,1420.131423,Technical,Yes,Gamer,Chat,69.17
44776,67.0,2025-09-27,7.0,-0.566165275,0.087787677,12,39.95304973,Technical,Yes,Kids,Phone,1008.83
16185,8.0,2025-02-25,10.0,-0.380846419,0.811889862,8,51.11577417,,Yes,Movies,Phone,861.93
4585,90.0,2025-09-24,10.0,-0.630985258,0.174802465,0,33.82292926,Technical,Yes,Movies,Phone,10.0
7362,4.0,2025-08-06,6.0,0.57760299,0.186489194,11,20.32396017,Technical,1,Sports,Chat,475.76
19141,56.0,2025-07-08,3.0,0.976719562,0.525035217,6,13.51047498,Technical,No,WorkFromHome,Phone,178.88
1531,24.0,2025-07-06,4.0,0.5467749,0.680746053,3,71.90414122,Technical,Yes,Movies,Phone,459.4
20229,38.0,2025-09-22,10.0,0.464271728,0.307195558,0,33.80676308,Technical,No,WorkFromHome,Chat,10.0
22573,6.0,2025-07-08,,-0.957375951,0.015678537,9,2.818375896,Retention,Yes,Movies,Chat,62.84
35929,40.0,2025-06-09,7.0,0.759254396,0.974829615,9,51.26013021,Service,No,Movies,Chat,971.13
12186,0.0,2025-06-25,12.0,-0.674108444,0.312269947,9,34.17955335,Technical,No,Movies,Email,650.87
5536,219.8894307,2025-05-06,9.0,-0.489323717,0.17653812,10,7.706270072,Retention,Yes,WorkFromHome,Phone,170.55
38319,47.0,2025-09-30,13.0,0.303766514,0.200140792,19,25.3640641,Technical,Yes,Movies,Phone,1013.99
48814,82.0,2025-10-01,5.0,-0.272371476,0.970417769,10,70.9252424,Technical,No,Sports,Phone,1487.61
30329,9.0,2025-07-22,6.0,-0.869921358,0.20615919,17,49.59271626,Technical,No,Movies,Phone,1766.41
28019,87.0,2025-10-01,9.0,-0.973543274,0.899880739,15,19.23114515,Technical,Yes,Security,Chat,610.97
38101,77.0,2025-09-30,14.0,0.686535913,0.727043673,4,58.80060293,Technical,Yes,Kids,Chat,500.01
11133,79.0,2025-10-02,11.0,-0.708290219,0.764739124,1,53.42245102,Service,No,Security,Email,121.30
218,18.0,2025-04-08,14.0,-0.968463318,0.029006473,7,38.80709375,Technical,No,WorkFromHome,Chat,575.94
38235,20.0,2025-06-19,11.0,0.619784797,0.953623131,18,59.981881,Technical,Yes,Movies,Phone,2259.32
13409,40.0,2025-03-16,9.0,-0.717919743,0.047671708,19,22.36943998,Technical,No,Music,Email,895.46
46488,14.0,2025-01-08,8.0,-0.927559506,0.409077914,6,25.09083257,Billing,No,Movies,Phone,323.64
12173,12.0,2025-08-24,14.0,0.39893759,0.105112618,3,43.64387426,Technical,No,Security,Social,282.77
33419,19.0,2025-09-17,2.0,0.943369723,0.990442477,2,59.45658362,Service,Yes,Security,Phone,257.74
44159,7.0,2025-07-29,6.0,0.645418117,0.092610603,11,11.22046135,Technical,No,Movies,Email,267.14
20201,1.0,2025-06-14,11.0,0.172295861,0.502074967,11,28.46775031,Technical,Yes,Movies,Chat,662.39
11297,19.0,2025-01-17,7.0,-0.771724605,0.231923747,11,37.42568132,Billing,No,Music,Chat,867.67
29968,57.0,2025-06-10,8.0,0.37862869,0.995787248,14,35.52404513,Billing,No,Music,Phone,1046.12
42407,45.0,2025-07-23,3.0,0.959296176,0.445447068,12,11.50848782,Technical,No,Movies,Email,297.71
28741,55.0,2025-09-28,9.0,0.75451943,0.328888898,4,7.244735937,Technical,No,WorkFromHome,Email,70.37
13130,36.0,2025-09-23,2.0,0.222669252,0.633839224,19,7.269753151,Technical,No,Movies,Phone,297.76
7949,89.0,2025-09-25,5.0,-0.738333406,0.544893722,19,49.83278722,Technical,Yes,Movies,Chat,1982.55
26326,89.0,2025-09-28,12.0,0.99186715,0.370718713,10,57.73609721,Technical,No,Movies,Phone,1212.84
32499,52.0,2025-10-01,,0.126665618,0.870375588,19,32.22942657,Technical,No,Movies,Phone,1285.75
40237,36.0,2025-09-13,12.0,0.560928462,0.137984821,16,11.08118419,Technical,No,Movies,Email,379.37
49045,98.0,2025-07-12,11.0,0.852341295,0.180070864,0,41.4725531,Billing,Yes,Sports,Chat,10.0
33060,80.0,2025-09-22,9.0,-0.585206269,0.224724945,3,37.54892132,Technical,Yes,Movies,App,244.68
18438,89.0,2025-10-01,13.0,0.952267215,0.578478852,12,13.11138087,Service,No,Movies,Chat,€ 337.78
14217,54.0,2025-09-22,6.0,-0.758426462,0.560331187,17,59.07129409,Technical,Yes,Movies,Community,2102.11
759,57.0,2025-05-13,10.0,-0.834552671,0.065581157,11,28.05757621,Technical,No,WorkFromHome,Chat,652.99
49501,92.0,2025-09-25,10.0,-0.573323241,0.030090579,9,18.27532807,Technical,No,Movies,Phone,352.66
45622,72.0,2025-09-29,2.0,-0.114900244,0.753700859,9,5.436399141,Billing,No,Gamer,Chat,111.93
1359,56.0,2025-09-29,9.0,0.108969015,0.807247459,6,30.53273328,Retention,Yes,Movies,Phone,391.66
40597,23.0,2025-09-24,11.0,0.583350845,0.382603104,16,16.97829077,Technical,Yes,Movies,Phone,575.94
38348,42.0,2025-09-28,7.0,-0.161150335,0.705908296,8,52.81046172,Other,Yes,Security,Email,-890.17
14886,59.0,2025-09-30,13.0,-0.355331903,0.721775741,10,19.47464665,Technical,Yes,Movies,Chat,415.72
34528,92.0,2025-09-30,5.0,0.381630992,0.904466997,17,2.828387987,Technical,No,Kids,Email,110.17
8280,34.0,2025-06-12,7.0,-0.083128545,0.644567681,15,24.60314198,Service,Yes,Movies,Phone,778.85
34056,15.0,2025-04-09,6.0,-0.006576196,0.131050347,1,32.41485069,Retention,Yes,Movies,Email,77.53
14621,43.0,2025-10-02,1.0,-0.09765437,0.930786206,2,63.65537425,Outage,Y,Movies,Chat,275.23
38986,42.0,2025-10-02,14.0,0.416175451,0.653017925,17,33.33512817,Outage,No,Movies,Chat,1190.62
42759,17.0,2025-06-13,4.0,-0.18635392,0.337318129,9,44.58593526,Technical,No,Sports,Email,845.99
6716,82.0,2025-09-30,7.0,0.449929392,0.553146764,6,1.862988484,Technical,No,Movies,Phone,33.29
10869,95.0,2025-06-14,9.0,0.054765175,0.821548942,19,57.44019041,Technical,Yes,Music,Chat,2283.67 EUR
5722,78.0,2025-05-21,3.0,0.177005195,0.866102865,3,67.6340776,Service,No,WorkFromHome,Chat,432.71
155,0.0,2025-04-23,5.0,-0.220206698,0.501301929,10,19.45711771,Technical,No,Movies,Email,€ 415.36
30062,84.0,2025-09-25,13.0,-0.99877692,0.338210877,3,55.07062297,Technical,No,Movies,Email,354.19
35566,19.0,2025-08-30,2.0,0.509379932,0.09174221,14,27.73954807,Technical,No,Movies,Phone,819.07
17986,62.0,2025-07-26,10.0,0.417902677,0.404953851,9,62.02066097,Technical,Yes,WorkFromHome,Email,1172.89
11344,55.0,2025-09-25,8.0,-0.236793124,0.198379257,2,54.51364473,Technical,No,Kids,Email,237.14
43052,92.0,2025-10-01,8.0,-0.135022938,0.1909023,12,63.60222526,Technical,No,WorkFromHome,Phone,1600.06
33027,48.0,2025-09-27,9.0,-0.018706309,0.955009174,13,52.8973677,Technical,Yes,Movies,Phone,1442.64
36262,28.0,2025-09-24,5.0,0.791923604,0.845327938,5,47.0789602,Technical,No,Kids,Chat,500.41
4262,33.0,2025-09-21,7.0,0.69981364,0.61882951,4,48.21962228,Technical,No,Movies,Email,411.83
43003,22.0,2025-07-09,12.0,0.597598939,0.749625796,7,57.14116644,Technical,Yes,International,Chat,843.31
3989,41.0,2025-06-07,,0.451415026,0.000762923,2,53.35157856,Technical,No,Gamer,Email,232.3
34927,88.0,2025-10-02,13.0,0.605333094,0.1754691,4,5.142593339,Technical,YES,Movies,Phone,52.85
2576,82.0,2025-09-29,6.0,-0.017919542,0.868597135,12,52.92475282,Technical,yes ,Music,App,€ 1333.12
33287,52.0,2025-06-22,5.0,0.022619923,0.646828718,17,67.92414978,Billing,Yes,Movies,Chat,2415.65
20554,41.0,2025-06-17,11.0,0.246881427,0.624290011,10,57.82573334,,no ,Gamer,Phone, 1214.70 
1746,78.0,2025-04-14,4.0,-0.10646336,0.8636369,5,25.20171465,Technical,Yes,Movies,Phone,272.52
46442,56.0,2025-09-29,9.0,0.111014887,0.866663029,0,10.79388054,Technical,Yes,Movies,Email,10.0
18633,40.0,2025-09-05,13.0,-0.398105011,0.265565089,9,21.41214944,Service,Yes,Movies,Phone,411.48
39424,45.0,2025-01-15,12.0,-0.279654871,0.876043069,14,23.23650761,Technical,YES,International,Email,687.73
36310,30.0,2025-09-14,10.0,0.056741864,0.367312403,18,2.135048755,Technical,Yes,Movies,App,90.06
20829,56.0,2025-09-27,12.0,-0.946713767,0.066026914,3,53.939081,Technical,No,Movies,Email,347.12
49290,60.0,2025-09-30,13.0,0.84410904,0.368207618,2,21.36331452,Technical,N,International,Community,99.01
16911,7.0,2025-08-13,10.0,0.121457341,0.790297872,13,32.86325639,Technical,No,WorkFromHome,Social,900.05
23385,33.0,2025-09-26,5.0,0.488421905,0.840629469,7,65.97889702,Technical,Yes,Security,Phone,972.19
13623,18.0,2025-08-25,7.0,0.946907786,0.294723311,2,50.20523346,Technical,No,Movies,Community,219.19
22054,60.0,2025-09-29,11.0,-0.034955143,0.314385904,19,30.7051817,Service,No,Security,Email,1225.41
32505,68.0,2025-10-02,5.0,0.823498237,0.915616227,2,46.89777031,Technical,No,Movies,Chat,205.41
9877,87.0,2025-09-27,,0.025858453,0.012690134,8,45.41154525,Technical,No,Security,Phone,766.86
3060,63.0,2025-09-29,7.0,-0.606606642,0.160312812,9,58.63103499,Technical,No,Kids,Email,1109.33
24447,95.0,2025-10-01,7.0,-0.206417943,0.293732661,16,21.53921837,Service,No,Kids,Email,727.97
5090,60.0,2025-09-26,1.0,-0.509469403,0.393279483,0,57.75684206,Technical,No,Movies,Phone,10.0
44200,60.0,2025-01-22,,-0.776151953,0.766370337,19,66.47960777,Technical,yes ,Movies,Community,2641.48
15179,62.0,2025-10-01,9.0,-0.496730385,0.501235395,14,19.93574538,Technical,No,WorkFromHome,Chat,591.46
7918,48.0,2025-09-26,6.0,0.036636207,0.285224129,13,45.62761245,Billing,No,Kids,Email,1245.75
21092,39.0,2025-09-14,9.0,0.726248227,0.515400633,7,37.44629677,Technical,No,Movies,Phone,556.09
25105,26.0,2025-09-28,13.0,0.806971061,0.545871368,0,10.58407073,Service,Yes, International, Email ,10.0
16003,60.0,2025-10-01,5.0,0.510419248,0.016482938,10,53.88911063,Technical,No,Movies,Phone,1132.69
36023,95.0,2025-09-24,5.0,-0.234409318,0.86459056,8,64.73267138,Technical,No,WorkFromHome,Email, 1088.88 
37282,28.0,2025-09-22,6.0,0.795126906,0.31626945,6,67.319924,Technical,Yes,Movies,Chat,851.5
35568,16.0,2025-07-22,1.0,-0.789701682,0.279726887,8,41.37755405,Technical,Yes,Movies,Chat,699.63
21766,21.0,2025-09-12,11.0,-0.142881935,0.238697795,7,49.1225309,Technical,Yes,Sports,Email, 726.37 
24126,23.0,2025-09-09,11.0,-0.89968521,0.783642603,14,59.00191415,Other,No,Movies,Phone,1730.89
46461,32.0,2025-10-10,6.0,0.014725564,0.419633008,19,39.57177217,Service,No,Sports,Phone,1576.38
35199,76.0,2025-09-30,12.0,0.216076738,0.564530101,16,11.41310814,Technical,No,Movies,App,390.44
7996,74.0,2025-09-28,11.0,-0.958903976,0.552659472,18,42.81153657,Technical,Yes,Sports,Chat,1615.43
42579,61.0,2025-09-28,9.0,0.761908199,0.53912525,2,30.19292324,Billing,No,WorkFromHome,Phone,135.8
13925,85.0,2025-09-30,12.0,0.595189887,0.195106045,11,8.539568668,Technical,No,Movies,Email,205.7
10712,76.0,2025-10-02,8.0,0.61757705,0.455523015,17,1.379370443,Technical,No,Kids,Phone,58.85
28239,21.0,2025-09-04,10.0,-0.66579229,0.199301662,6,30.92682483,Technical,No,Movies,Chat,396.59
40519,70.0,2025-04-15,8.0,-0.526382885,0.9774895,14,44.20642954,Technical,Yes,Kids,Chat,1299.35
12816,39.0,2025-09-15,6.0,0.416077868,0.99524375,18,56.99175438,Technical,No,Music,Social,2147.19
32676,99.0,2025-09-24,5.0,-0.761459013,0.588723713,9,15.08045112,Technical,Yes,Movies,Chat,292.76
1114,12.0,2025-09-10,6.0,0.353263214,0.023380203,4,66.72957939,Technical,no ,Security,Phone,566.08
23560,73.0,2025-09-30,11.0,-0.569561854,0.524178152,9,36.00938084,Technical,Yes,Security,App,685.18
36319,48.0,2025-09-28,4.0,0.972936541,0.001463504,0,24.12959809,Technical,Yes,Music,Email,10.0
27351,37.0,2025-04-15,13.0,-0.143282471,0.696815411,12,58.85166016,Technical,No,Movies,Chat,"1,481.29"
14422,42.0,2025-07-19,13.0,0.871426667,0.246023216,3,28.81842599,Technical,No,Security,Email,190.12
8489,79.0,2025-10-02,2.0,0.731691274,0.990297443,14,66.57144428,Technical,No,Movies,Chat,1951.67
5647,49.0,2025-01-09,6.0,-0.705074778,0.897567073,10,66.76265172,Technical,Yes,Movies,Chat,1400.89
23543,45.0,2025-01-23,9.0,-0.657400571,0.47529946,9,47.65556803,Technical ,No,Movies,App,903.54
11931,2.0,2025-07-15,9.0,0.476323091,0.988668197,11,37.13734118,Technical,Yes,Security,Email,861.06
4537,55.0,2025-09-23,9.0,-0.644357034,0.093146265,5,40.35335545,Technical,No,Movies,Phone,430.35
47041,19.0,2025-09-14,6.0,0.810078635,0.813418895,4,4.613603508,Technical,No,Gamer,Chat,48.45
17010,17.0,2025-07-20,11.0,-0.298596179,0.239083237,12,36.59308158,Technical,No,Movies,Phone,924.83
6086,67.0,2025-09-30,9.0,0.360151797,0.723881733,7,49.78581445,Technical,No,Sports,Social,736.04
5992,90.0,2025-06-30,9.0,-0.063892698,0.425040383,19,23.69449156,Technical,No,Gamer,Chat,947.91
42972,20.0,2025-08-27,14.0,0.336017789,0.6670152,9,60.61949586,Retention,No,Movies,Phone,1146.62
30784,90.0,2025-09-29,3.0,-0.080128907,0.221012177,13,52.82792917,Billing,Yes,Movies,Phone,1440.76
49114,51.0,2025-09-26,4.0,-0.92046725,0.713765881,2,24.89059382,Technical,1,Security,Phone,113.71
17500,90.0,2025-09-27,6.0,-0.669138614,0.880503264,1,56.5699821, Technical ,no ,Movies,Email,127.85
36362,47.0,2025-03-15,4.0,-0.564557024,0.36401451,14,32.21406894,Retention,No,Movies,Chat,949.58
12521,32.0,2025-09-25,11.0,0.961276875,0.121096148,17,48.12916063,,NO,Sports,Phone,1714.57
41179,84.0,2025-10-01,11.0,0.828511756,0.420744327,3,25.20206413,Technical,Yes,International,Chat,167.51
39209,19.0,2025-08-11,4.0,-0.875511395,0.812172509,17,41.5384809,Billing,No,Movies,App,1481.15
14703,26.0,2025-09-15,8.0,-0.626397834,0.012665151,3,10.24537727,Technical,Yes,Movies , Phone ,74.03
12303,8.0,2025-07-06,4.0,-0.461017442,0.221952858,14,25.60330401,Technical,No,Movies,Chat,756.76
16165,78.0,2025-10-02,7.0,0.539447766,0.009939235,17,38.76956747,Technical,Yes,Movies,Chat,1383.09
31009,20.0,2025-07-15,11.0,0.427052901,0.025555978,1,47.31035784,Service,Yes,WorkFromHome,Social,108.56
46936,54.0,2025-07-19,13.0,-0.00483881,0.988585244,18,29.0198289,Other,No,Movies,Phone,1098.24
42002,90.0,2025-09-28,6.0,0.005315332,0.255468968,10,29.93971521,Technical,No,Kids,App,633.74
5680,11.0,2025-08-12,10.0,-0.93367922,0.357502254,2,50.06898538,Technical,Yes,Movies,Email,218.62
41999,96.0,2025-04-01,2.0,-0.276608124,0.103932208,17,66.14620502,Technical,No,Movies,Phone,2352.68
10341,22.0,2025-06-12,11.0,0.40441758,0.791025076,18,31.41565937,Retention,Yes,Movies,Chat,1188.09
2610,90.0,2025-10-01,14.0,0.608801501,0.009990709,15,70.42565442,Technical,No,Gamer,Phone,2210.8
28840,27.0,2025-09-23,2.0,0.851122936,0.158810078,15,42.64777649,Outage,No,Kids,Chat,1342.74
43457,6.0,2025-08-23,10.0,0.623412375,0.315225704,1,60.80056197,Technical,Yes,Security,Chat,136.67
25228,61.0,2025-01-29,8.0,-0.687381794,0.833298209,4,14.59663259,Technical,Yes,WorkFromHome,Phone,131.64
30582,19.0,2025-08-28,8.0,0.886127441,0.92508292,19,33.68252521,Technical,No,Movies,Phone,1343.27
38680,60.0,2025-06-27,12.0,-0.187223542,0.981679369,3,56.22193258,Technical,Yes,Kids,Email,361.39
34786,28.0,2025-09-21,7.0,0.853901662,0.796850556,17,56.53016103,Technical,Yes,Gamer,Community,2012.11
3085,46.0,2025-05-07,12.0,-0.984548284,0.442037052,1,10.17956094,Technical,Yes,Gamer,Chat,31.21
46581,36.0,2025-09-25,5.0,0.58088622,0.677828972,14,30.42929856,Technical,No,Music,Chat,897.52
6308,10.0,2025-08-20,5.0,0.140677078,0.330680392,3,67.888698,Other,No,Sports,Social,434.3
37696,88.0,2025-09-26,3.0,-0.809326695,0.201450374,4,47.87418805,Technical,Yes,Sports,Chat,408.95
13733,47.0,2025-09-30,12.0,-0.036562819,0.787827004,1,67.86140976,Technical,No,Gamer,Email,151.38
11093,79.0,2025-09-29,6.0,2.244260929,0.258112849,8,48.89244781,Outage,Yes,Movies,Social,824.87
12043,65.0,2025-09-28,9.0,0.890230462,0.183746018,10,9.039370181,Technical,No,Movies,Phone,198.32
15251,94.0,2025-09-30,7.0,0.144090277,0.387341737,15,49.80937171,Technical,No,Movies,Phone, 1566.54 
35191,83.0,2025-09-27,1.0,0.079492997,0.667790292,3,16.90890421,Technical,No,Movies,Phone,115.68
42217,23.0,2025-09-18,,-0.290416796,0.753898611,9,57.97717456,Technical,Yes,Movies,Email,1097.07 EUR
3176,7.0,2025-08-25,5.0,0.794754694,0.754170159,16,42.01780646,,Yes,Movies,Email,1410.59
25597,97.0,2025-10-01,4.0,-0.356949189,0.517984517,16,16.46180736,Other,no,Movies,Chat,558.73
14620,60.0,2025-10-02,1.0,-0.05974617,0.480788971,2,63.7774783,Technical,No,Security,Chat,275.74
48806,21.0,2025-08-31,2.0,-0.925707294,0.055416791,13,43.08394381,Outage,Yes,Kids,Email,1176.86
28405,44.0,2025-07-02,13.0,0.925092086,0.271191135,15,69.0381999,Technical,No,WorkFromHome,App,2167.44
1903,70.0,2025-10-09,10.0,0.285243742,0.04812062,2,60.11312469,Technical,No,Security,Phone,260.47
3980,89.0,2025-04-01,3.0,-0.607199134,0.309842181,5,71.27707118,Technical,No,Movies,Phone,752.47
47973,7.0,2025-06-09,12.0,-0.068085019,0.58121711,0,65.02368358,Technical,No,Sports,Chat,10.0
46507,74.0,2025-09-29,13.0,-0.172773212,0.609259557,5,69.28615426,Technical,Yes,Kids,Chat,731.73
39932,65.0,2025-09-28,2.0,-0.764819317,0.779253051,0,3.529172151,Technical,No,International,Phone,10.0 EUR
9949,35.0,2025-09-22,11.0,0.276164998,0.129687404,15,67.51906503,Technical,N,WorkFromHome,Phone,2119.97
39083,45.0,2025-09-29,11.0,0.760420191,0.650357161,17,5.669114416,Technical,No,Movies , Phone ,210.78
48937,6.0,2025-08-11,4.0,-0.156533276,0.908841815,14,21.72635045,Outage,Yes,Sports,Phone,€ 643.69
46774,35.0,2025-09-14,13.0,0.576782314,0.645554321,6,53.21781349,Service,Yes,Movies,Phone,675.22
44129,17.0,2025-07-06,9.0,-0.780175723,0.726750698,19,64.98701495,Technical,Yes,Movies,Email,2582.4
37245,3.0,2025-07-15,4.0,0.653148431,0.582780835,9,48.28386098,Billing,No,Movies,Community,915.32
18932,63.0,2025-09-25,8.0,-0.730820982,0.02512002,1,18.29516683,Service,Yes,Movies,Chat,48.11
38048,91.0,2025-03-28,5.0,-0.970718706,0.447984605,4,71.89231839,Technical,Yes,Movies,Community,609.1
3991,1.0,2025-06-19,9.0,0.80434566,0.447361864,10,40.03404901,,Yes,Sports,Email,844.04
30798,56.0,2025-09-25,4.0,-0.053952382,0.812268996,3,50.96613554,Technical,Yes,Movies,Chat,328.54
22248,76.0,2025-09-28,3.0,0.921272599,0.002108264,14,3.397983006,Technical,No,Movies,Phone,109.11
15362,4.0,2025-06-21,8.0,0.123631543,0.867918649,2,48.53185084,Billing,No,Movies,Email,212.22
45209,60.0,2025-01-12,5.0,-0.337213112,0.935118382,17,47.15276274,,No,Gamer,Phone,1679.99
9622,33.0,2025-09-03,3.0,0.810934846,0.737727222,13,53.25931076,Service,No,Security,Email,1452.44
8217,75.0,2025-09-28,9.0,0.754134274,0.864353723,7,15.14807493,Technical,No,International,Chat,€ 230.91
13038,6.0,2025-08-25,4.0,0.842557913,0.419078123,12,38.56263949,Technical,Yes,WorkFromHome,Email,974.07
8146,11.0,2025-08-20,9.0,-0.130209099,0.688325288,1,8.299125572,Service,No,Sports,Phone,27.29
